4 0 4 e 46 	3461.119020069	2.088e-04	4
5 1 3 f 31 	3462.022877169	2.061e-04	6
6 0 1 e 15 	3463.934943410	2.174e-04	10
6 0 2 e 0 	3466.600176355	7.910e-05	2
6 0 2 e 1 	3467.442640623	8.592e-05	3
6 0 2 e 2 	3469.127356433	7.481e-05	2
6 0 2 e 3 	3471.654284900	2.000e-02	1
6 2 1 f 15 	3473.151337361	5.988e-04	12
6 2 1 e 15 	3473.154622196	2.760e-04	12
2 0 2 e 72 	3473.248233444	3.359e-04	4
6 0 2 e 4 	3475.023754932	6.589e-05	3
6 2 2 e 2 	3476.977310233	8.563e-05	1
6 2 2 f 2 	3476.977559145	6.714e-05	1
6 0 1 e 16 	3477.260271365	2.057e-04	12
4 0 2 e 52 	3479.092782738	1.302e-04	5
6 0 2 e 5 	3479.235162730	6.364e-05	3
6 2 2 e 3 	3479.505447305	6.923e-05	1
6 2 2 f 3 	3479.505664795	7.866e-05	1
5 1 1 e 40 	3479.679170739	1.467e-04	8
5 1 4 e 27 	3480.136888179	2.048e-04	7
6 0 3 e 0 	3480.819302560	6.088e-05	2
5 1 1 f 40 	3480.950421359	1.017e-04	8
5 1 4 f 27 	3480.954163366	3.754e-04	7
6 0 3 e 1 	3481.646780904	2.841e-04	9
6 2 2 e 4 	3482.875790233	8.563e-05	1
6 2 2 f 4 	3482.876059145	6.714e-05	1
6 0 3 e 2 	3483.301858614	2.183e-04	8
6 0 2 e 6 	3484.288754856	6.321e-05	3
5 3 2 e 31 	3484.319333519	1.471e-03	1
4 0 3 e 49 	3485.037520765	2.118e-04	4
6 0 3 e 3 	3485.784583916	1.191e-04	11
6 2 1 f 16 	3486.483570691	6.196e-04	10
6 2 1 e 16 	3486.488486592	3.684e-04	12
6 2 2 e 5 	3487.089035378	6.868e-05	2
6 2 2 f 5 	3487.089075180	7.973e-05	2
5 1 3 e 32 	3487.133921960	2.058e-04	7
5 1 2 e 37 	3487.635395532	8.112e-05	4
5 1 3 f 32 	3488.834905597	2.063e-04	6
6 0 3 e 4 	3489.094800804	2.140e-04	11
6 0 2 e 7 	3490.184697793	6.354e-05	4
4 2 1 e 52 	3490.318197072	1.958e-04	3
5 1 2 f 37 	3490.651216926	8.255e-05	2
3 1 1 e 64 	3490.963365533	2.903e-04	1
6 0 1 e 17 	3491.417960020	2.030e-04	12
2 0 1 e 74 	3491.519632626	3.515e-04	3
6 2 2 f 6 	3492.144576175	1.098e-04	2
6 2 2 e 6 	3492.144742344	9.853e-05	2
6 0 3 e 5 	3493.232620055	1.501e-04	12
6 0 2 e 8 	3496.922510810	6.303e-05	4
3 1 1 f 64 	3496.966734304	2.580e-04	2
6 2 2 f 7 	3498.042721657	6.969e-05	1
6 2 2 e 7 	3498.043418299	6.947e-05	1
6 0 3 e 6 	3498.197884368	2.332e-04	11
4 2 2 e 49 	3499.431981718	2.118e-04	2
4 0 4 e 47 	3500.118532141	2.090e-04	5
6 2 1 f 17 	3500.649624224	6.753e-04	10
6 2 1 e 17 	3500.655952394	4.392e-04	11
4 0 1 e 55 	3502.015038495	1.633e-04	13
5 1 4 e 28 	3503.409796475	2.051e-04	6
6 0 3 e 7 	3503.990633612	1.319e-04	13
5 1 4 f 28 	3504.287731186	2.052e-04	7
6 0 2 e 9 	3504.501992884	6.355e-05	3
6 2 2 f 8 	3504.783272919	6.922e-05	2
6 2 2 e 8 	3504.784582516	7.553e-05	3
5 3 1 e 37 	3505.964425215	8.397e-04	3
5 3 1 f 37 	3505.988979536	3.772e-03	3
6 0 1 e 18 	3506.407776360	2.032e-04	13
3 1 2 e 62 	3508.221493644	2.460e-04	1
6 0 3 e 8 	3510.610849074	1.258e-04	11
5 3 2 e 32 	3511.120932449	1.471e-03	1
3 1 2 f 62 	3511.820017054	2.359e-04	3
6 2 2 f 9 	3512.366190667	6.957e-05	3
6 2 2 e 9 	3512.368640370	6.935e-05	3
6 0 2 e 10 	3512.923264278	6.419e-05	3
5 1 1 e 41 	3513.723418767	9.384e-05	10
5 1 3 e 33 	3514.676499559	2.062e-04	6
5 1 1 f 41 	3515.058056932	8.776e-05	7
6 2 1 f 18 	3515.648965410	2.033e-04	9
6 2 1 e 18 	3515.656092052	7.520e-04	9
5 1 3 f 33 	3516.483068333	2.065e-04	6
6 0 3 e 9 	3518.058490798	1.073e-04	13
5 1 2 e 38 	3519.489709564	8.224e-05	4
6 2 2 f 10 	3520.793965512	2.000e-02	1
6 2 2 e 10 	3520.794435664	2.000e-02	1
6 0 2 e 11 	3522.186091495	6.483e-05	1
6 0 1 e 19 	3522.229651982	3.563e-04	13
5 1 2 f 38 	3522.665063940	8.325e-05	4
4 0 2 e 53 	3523.479118961	1.249e-04	6
6 0 3 e 10 	3526.333534714	1.086e-04	13
4 0 3 e 50 	3526.735459647	2.128e-04	4
5 1 4 e 29 	3527.512554552	2.052e-04	3
5 1 4 f 29 	3528.453683701	2.618e-04	7
6 2 2 f 11 	3530.059009706	7.057e-05	2
6 2 2 e 11 	3530.065052441	7.040e-05	2
6 2 1 f 19 	3531.480420613	2.561e-04	11
6 2 1 e 19 	3531.489669014	9.740e-04	10
6 0 2 e 12 	3532.290373926	6.671e-05	2
2 0 2 e 73 	3533.900693159	3.420e-04	4
4 2 1 e 53 	3534.872597735	1.938e-04	4
6 0 3 e 11 	3535.435888189	1.108e-04	12
5 3 1 e 38 	3537.939939545	4.813e-03	1
5 3 1 f 38 	3537.968671990	4.575e-04	2
5 3 2 e 33 	3538.757804185	1.471e-03	2
6 0 1 e 20 	3538.883575106	2.116e-04	12
4 0 4 e 48 	3539.945312792	2.094e-04	5
6 2 2 f 12 	3540.168600276	9.817e-05	3
6 2 2 e 12 	3540.177455675	1.045e-04	3
4 2 2 f 50 	3540.917170147	9.300e-04	1
4 2 2 e 50 	3541.220019867	6.780e-04	4
5 1 3 e 34 	3543.051264902	3.093e-04	7
6 0 2 e 13 	3543.231334064	2.000e-02	2
5 1 3 f 34 	3544.966849587	2.070e-04	5
3 1 1 e 65 	3545.284987189	2.767e-04	2
6 0 3 e 12 	3545.365562542	6.711e-05	8
6 2 1 f 20 	3548.144713042	2.765e-04	9
6 2 1 e 20 	3548.155400879	9.465e-04	10
4 0 1 e 56 	3548.434339872	1.544e-04	10
5 1 1 e 42 	3548.595544945	9.217e-05	9
5 1 1 f 42 	3549.995103085	8.486e-05	9
6 2 2 f 13 	3551.120444417	7.061e-05	2
6 2 2 e 13 	3551.134483920	2.000e-02	1
3 1 1 f 65 	3551.466696166	3.082e-04	2
5 1 2 e 39 	3552.179416518	8.477e-05	4
5 1 4 e 30 	3552.445089864	2.847e-04	5
5 1 4 f 30 	3553.451714083	3.710e-04	5
6 0 2 e 14 	3555.022630217	6.671e-05	3
5 1 2 f 39 	3555.517835534	8.451e-05	4
6 0 3 e 13 	3556.122463867	7.642e-05	11
6 0 1 e 21 	3556.369634586	2.116e-04	12
3 1 2 e 63 	3560.647766884	2.470e-04	3
6 2 2 e 14 	3562.931162775	7.312e-05	1
3 1 2 f 63 	3564.364357106	2.640e-04	2
6 2 1 f 21 	3565.641413274	2.039e-04	12
6 2 1 e 21 	3565.654113612	8.317e-04	10
5 3 2 e 34 	3567.233019017	2.902e-03	2
6 0 2 e 15 	3567.650227583	6.734e-05	3
6 0 3 e 14 	3567.706590889	1.544e-04	8
4 0 2 e 54 	3568.696557832	1.471e-04	6
4 0 3 e 51 	3569.262881685	2.218e-04	5
5 3 1 e 39 	3570.758360703	1.620e-03	3
5 3 1 f 39 	3570.790760236	4.099e-03	3
5 1 3 e 35 	3572.258839248	2.065e-04	7
5 1 3 f 35 	3574.286361554	2.488e-04	6
6 0 1 e 22 	3574.686907913	2.038e-04	10
6 2 2 f 15 	3575.556871674	2.000e-02	1
6 2 2 e 15 	3575.572398209	7.254e-05	2
5 1 4 e 31 	3578.207440720	2.056e-04	6
4 2 1 f 54 	3578.921585572	3.393e-03	1
5 1 4 f 31 	3579.281964797	5.832e-04	5
6 0 3 e 15 	3580.117830978	1.020e-04	11
4 2 1 e 54 	3580.264331809	2.048e-04	2
4 0 4 e 49 	3580.598520905	2.118e-04	4
6 0 2 e 16 	3581.118180832	6.795e-05	3
6 2 1 f 22 	3583.970746540	2.545e-04	10
6 2 1 e 22 	3583.986230811	7.733e-04	8
5 1 1 e 43 	3584.295356722	1.096e-04	7
5 1 2 e 40 	3585.704261565	8.490e-05	4
5 1 1 f 43 	3585.761352858	8.462e-05	8
6 2 2 f 16 	3589.028194771	7.193e-05	1
6 2 2 e 16 	3589.056555124	7.425e-05	1
5 1 2 f 40 	3589.209400906	9.617e-05	4
6 0 3 e 16 	3593.356169531	9.715e-05	15
6 0 1 e 23 	3593.836068196	2.134e-04	11
2 0 2 e 74 	3595.376776388	3.667e-04	2
6 0 2 e 17 	3595.426644076	6.857e-05	4
4 0 1 e 57 	3595.678071878	1.726e-04	9
5 3 2 e 35 	3596.542773415	1.471e-03	2
5 1 3 e 36 	3602.298828067	2.071e-04	5
6 2 1 f 23 	3603.132401577	2.062e-04	8
6 2 1 e 23 	3603.151294193	1.203e-03	7
6 2 2 f 17 	3603.347702727	7.251e-05	2
6 2 2 e 17 	3603.383525274	7.368e-05	2
5 3 1 e 40 	3604.415339545	3.548e-03	3
5 1 3 f 36 	3604.441395907	2.074e-04	6
5 3 1 f 40 	3604.444232055	9.258e-04	3
5 1 4 e 32 	3604.799768492	2.059e-04	7
5 1 4 f 32 	3605.944191471	2.062e-04	6
6 0 3 e 17 	3607.421451224	9.775e-05	14
6 0 2 e 18 	3610.575550832	6.918e-05	4
4 0 3 e 52 	3612.619539244	2.188e-04	4
6 0 1 e 24 	3613.816752482	2.043e-04	10
3 1 2 e 64 	3613.900565088	2.484e-04	2
4 0 2 e 55 	3614.745047564	1.719e-04	6
3 1 2 f 64 	3617.737187478	2.607e-04	3
6 2 2 f 18 	3618.508866914	7.193e-05	3
6 2 2 e 18 	3618.553780381	7.425e-05	4
5 1 2 e 41 	3620.064157546	9.710e-05	4
5 1 1 e 44 	3620.822692387	8.431e-05	10
6 0 4 e 0 	3620.943006298	2.065e-04	2
6 0 4 e 1 	3621.779860881	1.046e-03	6
4 0 4 e 50 	3622.078308952	2.128e-04	4
6 0 3 e 18 	3622.313731197	2.415e-04	12
5 1 1 f 44 	3622.356664603	8.493e-05	8
6 2 1 f 24 	3623.126518600	2.045e-04	7
6 2 1 e 24 	3623.148598403	8.852e-04	8
6 0 4 e 2 	3623.455744632	2.047e-04	4
5 1 2 f 41 	3623.739531909	1.008e-04	4
6 0 4 e 3 	3625.968386935	2.004e-04	6
4 2 1 e 55 	3626.492619493	3.941e-04	3
6 0 2 e 19 	3626.564195725	6.976e-05	3
5 3 2 e 36 	3626.689119017	2.231e-03	2
4 2 2 e 52 	3627.295138500	3.236e-04	3
6 0 4 e 4 	3629.318618937	2.018e-04	4
5 1 4 e 33 	3632.221378113	2.061e-04	7
5 1 3 e 37 	3633.171184189	2.072e-04	6
5 1 4 f 33 	3633.438104991	2.063e-04	7
6 0 4 e 5 	3633.506232764	2.003e-04	5
6 2 3 e 2 	3634.103160323	2.091e-04	2
6 2 3 f 2 	3634.104759075	2.023e-04	2
6 2 2 f 19 	3634.511803527	1.579e-04	4
6 2 2 e 19 	3634.567128974	7.481e-05	3
6 0 1 e 25 	3634.628637368	3.791e-04	12
5 1 3 f 37 	3635.431797382	2.079e-04	6
6 2 3 e 3 	3636.617382726	2.030e-04	4
6 2 3 f 3 	3636.619020674	2.022e-04	4
6 0 3 e 19 	3638.032830116	1.445e-04	14
6 0 4 e 6 	3638.530620419	2.009e-04	2
5 3 1 e 41 	3638.910296298	1.909e-03	3
5 3 1 f 41 	3638.949338634	3.892e-03	3
6 2 3 e 4 	3639.969352963	2.026e-04	4
6 2 3 f 4 	3639.971229287	2.393e-04	4
6 0 2 e 20 	3643.392552187	1.253e-04	3
4 0 1 e 58 	3643.745991284	1.842e-04	10
6 2 1 f 25 	3643.952719018	9.815e-04	9
6 2 1 e 25 	3643.978147187	1.666e-03	8
6 2 3 e 5 	3644.159800370	2.565e-04	4
6 2 3 f 5 	3644.161539995	2.035e-04	4
6 0 4 e 7 	3644.393743299	2.007e-04	3
6 2 3 e 6 	3649.188097254	2.025e-04	4
6 2 3 f 6 	3649.189835900	2.030e-04	4
6 0 4 e 8 	3651.093750518	3.741e-04	3
6 2 2 f 20 	3651.356063111	7.877e-05	3
6 2 2 e 20 	3651.423483622	7.537e-05	3
6 0 3 e 20 	3654.578798075	1.799e-04	14
6 2 3 e 7 	3655.054885790	2.027e-04	4
6 2 3 f 7 	3655.055888406	2.031e-04	4
5 1 2 e 42 	3655.258737979	8.495e-05	4
6 0 1 e 26 	3656.271753961	2.319e-04	12
3 1 1 e 67 	3656.414550838	3.015e-04	2
4 0 3 e 53 	3656.804849620	2.281e-04	4
5 3 2 e 37 	3657.670430243	2.231e-03	1
2 0 2 e 75 	3657.675690543	3.789e-04	3
5 1 1 e 45 	3658.177311428	8.971e-05	11
6 0 4 e 9 	3658.630416286	2.011e-04	5
5 1 2 f 42 	3659.108952867	2.000e-02	2
5 1 1 f 45 	3659.780800589	8.714e-05	8
5 1 4 e 34 	3660.472603674	7.141e-04	6
6 0 2 e 21 	3661.060683910	7.095e-05	4
4 0 2 e 56 	3661.623929341	1.719e-04	6
6 2 3 e 8 	3661.759392465	2.028e-04	4
6 2 3 f 8 	3661.760018451	3.584e-04	4
5 1 4 f 34 	3661.762915983	1.891e-03	6
3 1 1 f 67 	3662.958298751	3.353e-04	1
4 0 4 e 51 	3664.384388980	2.218e-04	4
5 1 3 e 38 	3664.875414531	2.078e-04	4
6 2 1 f 26 	3665.611084272	2.843e-04	11
6 2 1 e 26 	3665.640660220	1.092e-03	11
6 0 4 e 10 	3667.004497353	2.013e-04	6
5 1 3 f 38 	3667.257285240	2.082e-04	6
3 1 2 e 65 	3667.979697337	2.802e-04	3
6 2 2 f 21 	3669.041596709	1.494e-04	3
6 2 3 f 9 	3669.301590536	2.031e-04	4
6 2 3 e 9 	3669.301845274	2.030e-04	4
4 2 2 e 53 	3671.582281752	2.605e-04	1
3 1 2 f 65 	3671.938707946	3.804e-04	2
6 0 3 e 21 	3671.951376612	1.922e-04	14
5 3 1 e 42 	3674.242069545	3.548e-03	1
5 3 1 f 42 	3674.280882962	1.888e-03	1
6 0 4 e 11 	3676.215838373	2.015e-04	5
6 2 3 f 10 	3677.681165343	2.033e-04	3
6 2 3 e 10 	3677.682435391	2.032e-04	3
6 0 1 e 27 	3678.745799129	2.048e-04	11
6 0 2 e 22 	3679.567682347	7.268e-05	2
6 0 4 e 12 	3686.263974028	2.017e-04	4
6 2 3 f 11 	3686.898502049	2.034e-04	4
6 2 3 e 11 	3686.901278079	2.034e-04	4
6 2 2 f 22 	3687.568343186	1.231e-04	3
6 2 2 e 22 	3687.665933979	7.648e-05	4
6 2 1 f 27 	3688.101407477	3.628e-04	10
6 2 1 e 27 	3688.137329428	6.407e-04	10
5 3 2 e 38 	3689.488019017	1.475e-03	2
5 1 4 e 35 	3689.553277880	2.065e-04	7
6 0 3 e 22 	3690.150661608	2.380e-04	12
5 1 4 f 35 	3690.921634558	3.025e-04	7
5 1 2 e 43 	3691.287810242	8.550e-05	4
4 0 1 e 59 	3692.637784543	1.912e-04	11
5 1 2 f 43 	3695.318519990	2.000e-02	2
5 1 1 e 46 	3696.359087718	1.425e-04	9
6 2 3 f 12 	3696.953450010	2.034e-04	4
6 2 3 e 12 	3696.958145221	2.035e-04	4
6 0 4 e 13 	3697.148933947	2.019e-04	5
5 1 3 e 39 	3697.411849411	2.088e-04	4
5 1 1 f 46 	3698.033594234	1.052e-04	9
6 0 2 e 23 	3698.913437732	7.325e-05	2
5 1 3 f 39 	3699.917788831	2.087e-04	5
4 0 3 e 54 	3701.818489874	2.301e-04	4
6 0 1 e 28 	3702.050777756	2.051e-04	9
6 2 2 f 23 	3706.936212740	7.587e-05	1
6 2 2 e 23 	3707.051911508	7.810e-05	2
4 0 4 e 52 	3707.516639319	2.188e-04	4
6 2 3 f 13 	3707.845861155	2.221e-04	4
6 2 3 e 13 	3707.853228593	3.599e-04	4
6 0 4 e 14 	3708.870692595	2.021e-04	6
6 0 3 e 23 	3709.176443407	1.652e-04	13
4 0 2 e 57 	3709.333305843	1.771e-04	7
5 3 1 e 43 	3710.416408753	4.734e-03	2
5 3 1 f 43 	3710.460438634	5.401e-03	1
6 2 1 f 28 	3711.423485196	4.848e-04	11
6 2 1 e 28 	3711.464285425	8.752e-04	10
4 2 2 e 54 	3716.701534444	2.301e-04	1
6 0 2 e 24 	3719.098303523	7.268e-05	3
5 1 4 e 36 	3719.462910319	2.291e-04	5
6 2 3 f 14 	3719.576069194	2.034e-04	4
6 2 3 e 14 	3719.586251676	5.464e-04	4
3 1 1 f 68 	3719.949391961	3.269e-04	3
2 0 2 e 76 	3720.797688382	3.682e-04	3
5 1 4 f 36 	3720.910195953	2.074e-04	6
6 0 4 e 15 	3721.429047656	2.023e-04	4
4 2 1 e 57 	3721.460766718	1.955e-04	1
5 3 2 e 39 	3722.140330243	1.476e-03	2
3 1 2 e 66 	3722.884721080	3.079e-04	4
6 0 1 e 29 	3726.186494620	2.445e-04	10
3 1 2 f 66 	3726.967741147	3.193e-04	5
6 2 2 f 24 	3727.144950305	1.354e-04	2
5 1 2 e 44 	3728.151145850	8.574e-05	3
6 0 3 e 24 	3729.028643382	1.933e-04	13
5 1 3 e 40 	3730.779322082	3.544e-04	4
6 2 3 f 15 	3732.146871334	2.000e-02	1
6 2 3 e 15 	3732.151248325	2.000e-02	1
5 1 2 f 44 	3732.358553898	2.000e-02	2
5 1 3 f 40 	3733.412861454	2.137e-04	5
6 0 4 e 16 	3734.823965905	2.025e-04	6
5 1 1 e 47 	3735.367790208	9.126e-05	9
6 2 1 f 29 	3735.577345382	6.740e-04	8
6 2 1 e 29 	3735.623734699	6.755e-04	8
5 1 1 f 47 	3737.114862276	8.678e-05	8
6 0 2 e 25 	3740.121176627	7.325e-05	3
4 0 1 e 60 	3742.353274220	2.062e-04	9
6 2 3 f 16 	3745.538294771	2.000e-02	1
6 2 3 e 16 	3745.543835124	2.000e-02	1
4 0 3 e 55 	3747.660847803	4.106e-04	4
6 2 2 f 25 	3748.194212727	7.587e-05	2
6 0 5 e 0 	3748.252051444	2.003e-04	2
6 2 2 e 25 	3748.353761528	7.810e-05	1
6 0 4 e 17 	3749.055246923	2.027e-04	4
6 0 5 e 1 	3749.084412867	3.574e-05	8
6 0 3 e 25 	3749.707222649	1.666e-04	14
5 1 4 e 37 	3750.202169767	3.657e-04	4
6 0 5 e 2 	3750.749755733	3.000e-05	9
6 0 1 e 30 	3751.152731365	2.667e-04	9
4 0 4 e 53 	3751.474750000	2.281e-04	4
5 1 4 f 37 	3751.730393750	2.079e-04	4
6 0 5 e 3 	3753.247694280	8.915e-05	9
5 3 2 e 40 	3755.628019017	1.475e-03	2
6 0 5 e 4 	3756.578287817	3.003e-05	6
4 0 2 e 58 	3757.873246142	2.048e-04	6
6 2 3 f 17 	3759.794402724	2.041e-04	2
6 2 3 e 17 	3759.809521413	2.049e-04	2
6 2 1 f 30 	3760.562778521	2.057e-04	10
6 2 1 e 30 	3760.614330787	1.178e-03	10
6 0 5 e 5 	3760.741448923	3.875e-05	9
6 0 2 e 26 	3761.981844064	7.379e-05	4
4 2 2 e 55 	3762.653481752	2.605e-04	1
6 0 4 e 18 	3764.122915448	2.029e-04	6
5 1 3 e 41 	3764.978213481	3.547e-04	5
6 0 5 e 6 	3765.737207415	3.304e-05	5
5 1 2 e 45 	3765.848521298	1.270e-04	4
5 1 3 f 41 	3767.742501178	2.100e-04	5
6 2 4 f 2 	3768.555060758	2.023e-04	2
6 2 4 e 2 	3768.555461874	2.091e-04	2
6 2 2 f 26 	3770.085193519	2.000e-02	1
4 2 1 e 58 	3770.198244965	3.064e-04	3
5 1 2 f 45 	3770.239395840	8.714e-05	3
6 2 2 e 26 	3770.269532718	1.333e-04	2
6 2 4 f 3 	3771.057269930	2.580e-04	4
6 2 4 e 3 	3771.057782411	2.030e-04	4
6 0 3 e 26 	3771.211932573	2.082e-04	14
6 0 5 e 7 	3771.565451026	6.252e-05	8
6 2 4 f 4 	3774.393758855	2.023e-04	2
6 2 4 e 4 	3774.394259893	2.091e-04	2
6 2 3 f 18 	3774.875495133	2.039e-04	2
6 2 3 e 18 	3774.893234566	2.047e-04	2
5 1 1 e 48 	3775.203220623	1.079e-04	10
6 0 1 e 31 	3776.949647813	2.057e-04	12
5 1 1 f 48 	3777.024372929	8.841e-05	8
3 1 1 f 69 	3777.770804225	4.005e-04	1
6 0 5 e 8 	3778.226289853	3.541e-05	6
6 2 4 f 5 	3778.564189989	2.035e-04	3
6 2 4 e 5 	3778.564549519	3.028e-04	3
3 1 2 e 67 	3778.615582964	3.106e-04	4
6 0 4 e 19 	3780.026070656	2.031e-04	5
5 1 4 e 38 	3781.769064471	2.078e-04	4
3 1 2 f 67 	3782.824263586	3.363e-04	3
5 1 4 f 38 	3783.381706548	2.082e-04	6
6 2 4 f 6 	3783.568123045	2.658e-04	4
6 2 4 e 6 	3783.569094905	4.543e-04	4
6 0 2 e 27 	3784.680875522	2.000e-02	1
2 0 2 e 77 	3784.742244000	3.962e-04	3
6 0 5 e 9 	3785.719528252	3.656e-05	5
6 2 1 f 31 	3786.379544676	7.650e-04	12
6 2 1 e 31 	3786.437545066	7.254e-04	12
5 3 2 e 41 	3789.951630243	1.476e-03	1
6 2 3 f 19 	3790.793185380	6.811e-04	4
6 2 3 e 19 	3790.815299908	2.049e-04	4
4 0 1 e 61 	3792.892113922	2.125e-04	10
6 2 2 e 27 	3793.028675422	8.359e-05	3
6 0 3 e 27 	3793.543021441	1.382e-04	11
6 0 5 e 10 	3794.045186134	3.767e-05	5
4 0 3 e 56 	3794.331048965	3.427e-04	4
6 2 4 f 8 	3796.078867719	4.086e-04	4
6 2 4 e 8 	3796.079890915	3.618e-04	4
4 0 4 e 54 	3796.258643944	2.340e-04	3
6 0 4 e 20 	3796.765722104	2.034e-04	4
5 1 3 e 42 	3800.009231805	2.088e-04	5
5 1 3 f 42 	3802.906658484	2.099e-04	6
6 0 5 e 11 	3803.203214521	3.875e-05	7
6 0 1 e 32 	3803.576503966	2.059e-04	11
6 2 4 f 9 	3803.585090196	2.031e-04	4
6 2 4 e 9 	3803.586443230	2.789e-04	4
5 1 2 e 46 	3804.379655051	8.590e-05	3
4 0 2 e 59 	3807.242517668	2.025e-04	4
6 2 3 f 20 	3807.547273566	2.043e-04	4
6 2 3 e 20 	3807.575492297	2.051e-04	4
6 0 2 e 28 	3808.216854509	7.488e-05	3
5 1 2 f 46 	3808.957711000	8.725e-05	4
6 2 4 f 10 	3811.925765202	2.033e-04	2
6 2 4 e 10 	3811.927335244	2.032e-04	2
6 2 1 f 32 	3813.027717227	6.581e-04	12
6 2 1 e 32 	3813.093268512	9.987e-04	12
6 0 5 e 12 	3813.193491575	6.193e-05	8
5 1 4 e 39 	3814.165512912	2.088e-04	6
6 0 4 e 21 	3814.340298800	2.040e-04	2
5 1 4 f 39 	3815.864215503	2.087e-04	6
5 1 1 e 49 	3815.865202897	1.020e-04	9
6 2 2 f 28 	3816.385383218	7.878e-05	1
6 2 2 e 28 	3816.629529049	7.489e-05	3
6 0 3 e 28 	3816.701320534	3.921e-04	10
5 1 1 f 49 	3817.761922126	1.585e-04	9
4 2 1 e 59 	3819.772134137	2.087e-04	1
6 2 4 f 11 	3821.099451099	3.128e-04	4
6 2 4 e 11 	3821.101175915	5.003e-04	4
6 0 5 e 13 	3824.015967221	4.083e-05	9
5 3 2 e 42 	3825.107719017	2.231e-03	1
6 2 3 f 21 	3825.138552327	2.045e-04	4
6 2 3 e 21 	3825.173163547	2.053e-04	4
6 0 1 e 33 	3831.033301406	3.924e-04	11
6 2 4 f 12 	3831.107469861	2.034e-04	3
6 2 4 e 12 	3831.109898670	2.035e-04	3
6 0 2 e 29 	3832.589981743	7.547e-05	4
6 0 4 e 22 	3832.751193283	2.038e-04	3
3 1 2 e 68 	3835.171713976	3.072e-04	2
6 0 5 e 14 	3835.670604754	4.184e-05	8
5 1 3 e 43 	3835.870763991	3.226e-04	5
6 0 6 e 0 	3836.371001278	3.000e-05	2
6 0 6 e 1 	3837.199359831	3.048e-05	4
6 0 6 e 2 	3838.855937102	1.553e-04	3
5 1 3 f 43 	3838.904410110	2.097e-04	6
3 1 2 f 68 	3839.508629931	3.423e-04	4
6 2 1 f 33 	3840.507596891	5.536e-04	12
6 2 1 e 33 	3840.581116434	6.249e-04	11
6 0 3 e 29 	3840.682252785	3.351e-04	12
6 2 2 f 29 	3840.796483449	7.822e-05	3
6 2 2 e 29 	3841.077164919	8.172e-05	2
6 0 6 e 3 	3841.340896110	3.308e-05	7
4 0 3 e 57 	3841.828670684	2.573e-04	4
4 0 4 e 55 	3841.868147772	2.506e-04	4
6 2 4 f 13 	3841.948876588	2.375e-04	4
6 2 4 e 13 	3841.951325647	6.608e-04	4
6 2 3 f 22 	3843.567223218	2.126e-04	4
6 2 3 e 22 	3843.608798662	2.055e-04	4
5 1 2 e 47 	3843.744384543	8.623e-05	4
4 0 1 e 62 	3844.254147785	2.346e-04	9
6 0 6 e 4 	3844.654134996	3.361e-05	4
5 1 4 e 40 	3847.390267203	2.088e-04	5
6 0 5 e 15 	3848.157323060	4.282e-05	5
5 1 2 f 47 	3848.512768041	8.898e-05	3
6 0 6 e 5 	3848.795647587	3.231e-05	4
5 1 4 f 40 	3849.177496070	2.137e-04	4
2 0 2 e 78 	3849.509041462	3.924e-04	3
6 0 4 e 23 	3851.997061455	2.040e-04	4
6 0 6 e 6 	3853.765466076	5.670e-05	6
5 1 1 e 50 	3857.353462950	1.213e-04	7
4 0 2 e 60 	3857.441468852	2.062e-04	4
6 0 2 e 30 	3857.800050724	7.876e-05	3
6 0 1 e 34 	3859.320168053	2.065e-04	12
5 1 1 f 50 	3859.327314135	1.074e-04	7
6 0 6 e 7 	3859.563518403	1.003e-04	5
6 0 5 e 16 	3861.475978359	4.379e-05	5
6 2 3 f 23 	3862.832190696	2.049e-04	2
6 2 3 e 23 	3862.882635834	1.092e-03	4
6 0 3 e 30 	3865.491033465	1.492e-04	8
6 2 2 f 30 	3866.047350711	1.245e-04	4
6 2 4 f 15 	3866.133671139	2.033e-04	3
6 2 4 e 15 	3866.136956671	8.230e-04	3
6 0 6 e 8 	3866.189727225	3.541e-05	8
6 2 2 e 30 	3866.366113517	8.225e-05	2
6 2 1 f 34 	3868.817950046	5.765e-04	10
6 2 1 e 34 	3868.900503485	2.065e-04	10
4 2 1 e 60 	3870.181540947	2.062e-04	1
6 0 4 e 24 	3872.078267816	2.042e-04	5
5 1 3 e 44 	3872.563149561	2.465e-04	4
6 0 6 e 9 	3873.644188685	3.656e-05	7
6 0 5 e 17 	3875.626558444	4.693e-05	5
5 1 3 f 44 	3875.736695627	2.098e-04	6
6 2 4 f 16 	3879.476407263	2.035e-04	2
6 2 4 e 16 	3879.481412937	2.043e-04	2
5 1 4 e 41 	3881.443602505	2.096e-04	5
6 0 6 e 10 	3881.926813844	4.296e-05	7
6 2 3 f 24 	3882.933905140	2.051e-04	4
6 2 3 e 24 	3882.993391993	2.060e-04	4
5 1 4 f 41 	3883.321536256	2.100e-04	4
6 0 2 e 31 	3883.846413618	7.656e-05	3
5 1 2 e 48 	3883.942257473	1.259e-04	4
4 0 4 e 56 	3888.303157153	2.488e-04	3
6 0 1 e 35 	3888.436629470	2.068e-04	12
5 1 2 f 48 	3888.904021225	8.932e-05	3
4 0 3 e 58 	3890.154118431	2.652e-04	4
6 0 5 e 18 	3890.608915819	4.745e-05	3
